Date,Base Order ID,Order Source,State,Base SKU,Quantity,Value,,
21/02/2026 11:44,14924827,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 11:31,14924240,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 11:28,14924179,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 11:14,14923579,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 11:01,14923094,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 10:52,14922751,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 9:56,14920909,Meesho AGM Fashion,,385-Maroon-S,1,0,,
21/02/2026 9:00,14919218,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 8:54,14919053,Meesho Ak Kurtis,,385-Maroon-S,2,0,,
21/02/2026 7:11,14917177,Meesho AGM Fashion,,385-Maroon-S,1,0,,
21/02/2026 7:05,14917142,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 6:52,14916994,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 3:53,14915368,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 1:12,14913008,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 0:39,14912491,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 0:15,14912032,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 23:58,14911634,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 23:06,14910394,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 21:53,14908234,FK Ransh,Jharkhand,385-Maroon-S,1,306,,
20/02/2026 20:25,14905765,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 18:19,14901849,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 18:12,14901652,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 18:04,14901475,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 17:55,14901117,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 16:43,14898601,FK Ransh,Maharashtra,385-Maroon-S,1,306,,
20/02/2026 16:28,14898149,Meesho AGM Fashion,,385-Maroon-S,1,0,,
20/02/2026 16:26,14898124,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 16:17,14897809,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 15:46,14896675,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 15:33,14896118,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 13:07,14891933,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 12:54,14891266,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 12:39,14890773,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 11:49,14889397,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 11:49,14889383,Meesho Ivan,,385-Maroon-S,1,0,,
20/02/2026 10:59,14888008,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 10:49,14887740,FK Ransh,Telangana,385-Maroon-S,1,290,,
20/02/2026 10:36,14887412,Meesho Ivan,,385-Maroon-S,1,0,,
20/02/2026 7:54,14884048,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 0:51,14880241,Meesho AGM Fashion,,385-Maroon-S,1,0,,
20/02/2026 0:46,14880220,FK Ransh,Assam,385-Maroon-S,1,297,,
20/02/2026 0:27,14879896,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
20/02/2026 0:23,14879779,Meesho Ak Kurtis,,385-Maroon-S,1,0,,
21/02/2026 20:54,14945093,Meesho Ak Kurtis,,385-Brown-XL,1,0,,
21/02/2026 19:25,14941871,Meesho Ak Kurtis,,385-Brown-XL,1,0,,
21/02/2026 15:08,14932938,Meesho Ak Kurtis,,385-Brown-XL,1,0,,
21/02/2026 14:33,14931422,Meesho AGM Fashion,,385-Brown-XL,1,0,,
21/02/2026 13:53,14929893,Meesho Ak Kurtis,,385-Brown-XL,1,0,,
21/02/2026 10:44,14922516,Meesho Ivan,,385-Brown-XL,1,0,,
21/02/2026 9:01,14919231,Meesho Ak Kurtis,,385-Brown-XL,1,0,,
20/02/2026 11:53,14889457,Meesho Ransh,,385-Brown-XL,1,0,,
20/02/2026 10:11,14886659,Meesho Ak Kurtis,,385-Brown-XL,1,0,,
20/02/2026 8:44,14884835,Meesho AGM Fashion,,385-Brown-XL,1,0,,
20/02/2026 1:09,14880486,Meesho Ak Kurtis,,385-Brown-XL,1,0,,
21/02/2026 20:56,14945290,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 20:24,14943969,Meesho AGM Fashion,,385-Brown-S,1,0,,
21/02/2026 19:07,14941156,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 17:19,14937754,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 17:07,14937413,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 16:10,14935405,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 15:58,14934924,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 14:10,14930606,Meesho AGM Fashion,,385-Brown-S,1,0,,
21/02/2026 14:09,14930579,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 13:54,14929957,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 13:53,14929867,Meesho AGM Fashion,,385-Brown-S,1,0,,
21/02/2026 13:39,14929391,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 13:28,14928976,Meesho AGM Fashion,,385-Brown-S,1,0,,
21/02/2026 13:13,14928398,Meesho Ivan,,385-Brown-S,1,0,,
21/02/2026 12:43,14926943,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 11:34,14924406,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 11:25,14924080,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 10:32,14922039,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 10:24,14921826,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 10:17,14921609,Meesho AGM Fashion,,385-Brown-S,1,0,,
21/02/2026 9:29,14920052,Meesho Ivan,,385-Brown-S,1,0,,
21/02/2026 9:16,14919720,Meesho AGM Fashion,,385-Brown-S,1,0,,
21/02/2026 8:40,14918698,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 3:47,14915017,Meesho AGM Fashion,,385-Brown-S,1,0,,
21/02/2026 2:02,14913558,Meesho Ivan,,385-Brown-S,1,0,,
21/02/2026 1:49,14913439,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 0:09,14911872,Meesho AGM Fashion,,385-Brown-S,1,0,,
21/02/2026 0:04,14911767,Meesho Ransh,,385-Brown-S,1,0,,
20/02/2026 23:11,14910471,Meesho Ak Kurtis,,385-Brown-S,1,0,,
20/02/2026 22:48,14909869,Meesho Ak Kurtis,,385-Brown-S,1,0,,
20/02/2026 20:03,14905005,Meesho Ak Kurtis,,385-Brown-S,1,0,,
20/02/2026 17:44,14900280,Meesho Ak Kurtis,,385-Brown-S,1,0,,
20/02/2026 17:04,14899088,Meesho Ak Kurtis,,385-Brown-S,1,0,,
20/02/2026 17:03,14899023,Meesho Ak Kurtis,,385-Brown-S,1,0,,
20/02/2026 15:48,14896714,Meesho AGM Fashion,,385-Brown-S,1,0,,
20/02/2026 15:21,14895662,Meesho Ak Kurtis,,385-Brown-S,1,0,,
20/02/2026 15:04,14895211,Meesho Ivan,,385-Brown-S,1,0,,
20/02/2026 15:02,14895119,Meesho Ak Kurtis,,385-Brown-S,1,0,,
20/02/2026 11:30,14888844,Meesho Ak Kurtis,,385-Brown-S,1,0,,
20/02/2026 11:10,14888292,Meesho AGM Fashion,,385-Brown-S,1,0,,
20/02/2026 5:12,14883005,Meesho Ak Kurtis,,385-Brown-S,1,0,,
21/02/2026 23:41,14950874,Meesho Ak Kurtis,,385-Black-XL,1,0,,
21/02/2026 2:34,14913813,Meesho Ak Kurtis,,385-Black-XL,1,0,,
20/02/2026 22:11,14908784,FK Ransh,Kerala,385-Black-XL,1,306,,
20/02/2026 20:52,14906499,FK Ransh,Uttar Pradesh,385-Black-XL,1,276,,
20/02/2026 17:16,14899414,Meesho Ak Kurtis,,385-Black-XL,1,0,,
20/02/2026 15:37,14896326,Meesho Ak Kurtis,,385-Black-XL,1,0,,
20/02/2026 12:48,14891073,Meesho AGM Fashion,,385-Black-XL,1,0,,
20/02/2026 11:49,14889396,Meesho Ak Kurtis,,385-Black-XL,1,0,,
20/02/2026 1:09,14880485,Meesho Ak Kurtis,,385-Black-XL,1,0,,
21/02/2026 23:39,14950850,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 22:50,14949311,Meesho Ivan,,385-Black-S,1,0,,
21/02/2026 22:31,14948607,Meesho Ivan,,385-Black-S,1,0,,
21/02/2026 20:26,14944123,Meesho AGM Fashion,,385-Black-S,1,0,,
21/02/2026 19:41,14942316,Meesho AGM Fashion,,385-Black-S,1,0,,
21/02/2026 18:55,14940793,Meesho AGM Fashion,,385-Black-S,1,0,,
21/02/2026 18:35,14940185,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 18:11,14939317,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 14:23,14931062,Meesho Ivan,,385-Black-S,1,0,,
21/02/2026 14:12,14930737,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 13:52,14929892,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 13:00,14927613,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 12:29,14926498,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 11:31,14924239,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 10:42,14922411,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 10:26,14921949,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 5:19,14915903,Meesho Ak Kurtis,,385-Black-S,1,0,,
21/02/2026 0:06,14911841,Meesho Ak Kurtis,,385-Black-S,1,0,,
20/02/2026 20:15,14905466,Meesho AGM Fashion,,385-Black-S,1,0,,
20/02/2026 19:57,14904774,Meesho Ak Kurtis,,385-Black-S,1,0,,
20/02/2026 19:18,14903591,Meesho Ak Kurtis,,385-Black-S,1,0,,
20/02/2026 16:48,14898687,FK AGM old,Tamil Nadu,385-Black-S,1,298,,
20/02/2026 16:06,14897379,Meesho Ak Kurtis,,385-Black-S,1,0,,
20/02/2026 14:38,14894342,Meesho Ak Kurtis,,385-Black-S,1,0,,
20/02/2026 8:46,14884888,Meesho AGM Fashion,,385-Black-S,1,0,,
21/02/2026 7:44,14917624,FK AGM old,Kerala,383-Softpink-XL,1,286,,
20/02/2026 16:23,14897897,Meesho AGM Fashion,,383-Black-S,1,0,,
21/02/2026 22:45,14949193,FK Ransh,Maharashtra,382-Onion-XL,1,400,,
21/02/2026 22:11,14947871,Meesho Ransh,,382-Onion-XL,1,0,,
21/02/2026 15:26,14933674,Meesho AGM Fashion,,382-Onion-XL,1,0,,
21/02/2026 15:27,14933673,Meesho AGM Fashion,,382-Onion-XL,1,0,,
21/02/2026 15:10,14933133,FK Ransh,Assam,382-Onion-XL,1,384,,
21/02/2026 13:22,14928563,Meesho AGM Fashion,,382-Onion-XL,1,0,,
21/02/2026 11:27,14924158,Meesho AGM Fashion,,382-Onion-XL,1,0,,
21/02/2026 3:32,14914127,Meesho AGM Fashion,,382-Onion-XL,1,0,,
21/02/2026 1:22,14913235,FK Ransh,West Bengal,382-Onion-XL,1,384,,
20/02/2026 23:18,14910718,FK Ransh,Rajasthan,382-Onion-XL,1,370,,
20/02/2026 20:54,14906567,Meesho Ivan,,382-Onion-XL,1,0,,
20/02/2026 20:38,14906115,Meesho AGM Fashion,,382-Onion-XL,1,0,,
20/02/2026 19:41,14904205,Meesho AGM Fashion,,382-Onion-XL,1,0,,
20/02/2026 19:38,14904181,FK Ransh,Maharashtra,382-Onion-XL,1,391,,
20/02/2026 16:11,14897446,FK Ransh,Gujarat,382-Onion-XL,1,384,,
20/02/2026 16:10,14897423,FK Ransh,Bihar,382-Onion-XL,1,400,,
20/02/2026 12:47,14891050,Meesho AGM Fashion,,382-Onion-XL,1,0,,
20/02/2026 12:30,14890487,Meesho Ivan,,382-Onion-XL,1,0,,
20/02/2026 12:20,14890227,Meesho AGM Fashion,,382-Onion-XL,1,0,,
20/02/2026 11:59,14889684,Meesho AGM Fashion,,382-Onion-XL,1,0,,
20/02/2026 10:11,14886669,FK Ransh,Bihar,382-Onion-XL,1,400,,
20/02/2026 10:04,14886524,FK Ransh,Jharkhand,382-Onion-XL,1,384,,
20/02/2026 3:09,14881322,Meesho AGM Fashion,,382-Onion-XL,1,0,,
20/02/2026 2:08,14880993,Meesho AGM Fashion,,382-Onion-XL,1,0,,
21/02/2026 23:24,14950554,FK Ransh,Maharashtra,382-Onion-S,1,400,,
21/02/2026 23:03,14949770,FK AGM old,Uttar Pradesh,382-Onion-S,1,394,,
21/02/2026 22:16,14948156,FK AGM old,Maharashtra,382-Onion-S,4,1515.4,,
21/02/2026 22:05,14947715,Meesho Ransh,,382-Onion-S,1,0,,
21/02/2026 21:56,14947435,Meesho Ak Kurtis,,382-Onion-S,1,0,,
21/02/2026 21:53,14947243,FK Ransh,Bihar,382-Onion-S,1,386,,
21/02/2026 21:22,14946498,FK Ransh,Maharashtra,382-Onion-S,1,400,,
21/02/2026 21:26,14946375,FK Ransh,Odisha,382-Onion-S,1,400,,
21/02/2026 21:23,14946154,Meesho Ransh,,382-Onion-S,1,0,,
21/02/2026 21:00,14945382,FK AGM old,Uttar Pradesh,382-Onion-S,1,379,,
21/02/2026 20:27,14944144,Meesho Ivan,,382-Onion-S,1,0,,
21/02/2026 19:16,14941433,Meesho Ransh,,382-Onion-S,1,0,,
21/02/2026 18:45,14940491,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 18:18,14939569,FK Ransh,Tamil Nadu,382-Onion-S,1,400,,
21/02/2026 18:10,14939299,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 18:01,14939023,Meesho Ak Kurtis,,382-Onion-S,1,0,,
21/02/2026 17:59,14938983,FK Ransh,Chhattisgarh,382-Onion-S,1,384,,
21/02/2026 17:40,14938385,Meesho Ransh,,382-Onion-S,1,0,,
21/02/2026 17:24,14937877,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 16:27,14936152,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 15:44,14934292,Meesho Ivan,,382-Onion-S,1,0,,
21/02/2026 15:21,14933348,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 14:06,14930540,FK Ransh,Madhya Pradesh,382-Onion-S,1,400,,
21/02/2026 14:03,14930240,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 13:35,14929279,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 13:24,14928755,FK Ransh,Uttar Pradesh,382-Onion-S,1,377,,
21/02/2026 13:02,14927656,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 12:57,14927547,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 12:13,14925860,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 12:04,14925545,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 10:40,14922367,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 10:14,14921467,Meesho Ivan,,382-Onion-S,1,0,,
21/02/2026 10:06,14921251,Meesho Ransh,,382-Onion-S,1,0,,
21/02/2026 8:58,14919174,Meesho Ivan,,382-Onion-S,1,0,,
21/02/2026 8:55,14919112,Meesho Ivan,,382-Onion-S,1,0,,
21/02/2026 8:08,14918059,Meesho Ivan,,382-Onion-S,1,0,,
21/02/2026 7:44,14917627,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 7:13,14917207,Meesho Ivan,,382-Onion-S,1,0,,
21/02/2026 7:02,14917099,FK Ransh,Andhra Pradesh,382-Onion-S,1,430,,
21/02/2026 1:42,14913351,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 1:09,14912996,Meesho Ivan,,382-Onion-S,1,0,,
21/02/2026 1:08,14912989,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 0:49,14912695,FK Ransh,Karnataka,382-Onion-S,1,421,,
21/02/2026 0:29,14912327,FK Ransh,West Bengal,382-Onion-S,1,400,,
21/02/2026 0:22,14912137,Meesho AGM Fashion,,382-Onion-S,1,0,,
21/02/2026 0:17,14912088,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 23:57,14911626,FK Ransh,Odisha,382-Onion-S,1,400,,
20/02/2026 23:33,14911172,FK Ransh,Maharashtra,382-Onion-S,1,391,,
20/02/2026 23:30,14911005,Meesho Ivan,,382-Onion-S,1,0,,
20/02/2026 23:20,14910757,FK Ransh,Maharashtra,382-Onion-S,1,391,,
20/02/2026 23:02,14910256,FK Ransh,Uttar Pradesh,382-Onion-S,1,391,,
20/02/2026 22:49,14909880,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 22:16,14908940,Meesho Ivan,,382-Onion-S,1,0,,
20/02/2026 22:08,14908767,FK Ransh,Jharkhand,382-Onion-S,1,391,,
20/02/2026 22:05,14908626,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 21:45,14908112,FK Ransh,Bihar,382-Onion-S,1,384,,
20/02/2026 21:35,14907853,Meesho Ivan,,382-Onion-S,1,0,,
20/02/2026 21:29,14907566,Meesho Ransh,,382-Onion-S,1,0,,
20/02/2026 21:09,14907048,FK Ransh,West Bengal,382-Onion-S,1,384,,
20/02/2026 21:01,14906768,FK Ransh,Assam,382-Onion-S,1,400,,
20/02/2026 20:47,14906410,FK Ransh,Manipur,382-Onion-S,1,396.75,,
20/02/2026 20:46,14906409,FK Ransh,Odisha,382-Onion-S,1,384,,
20/02/2026 20:14,14905392,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 19:47,14904435,FK Ransh,Jammu & Kashmir,382-Onion-S,1,384,,
20/02/2026 19:32,14903905,Meesho Ak Kurtis,,382-Onion-S,1,0,,
20/02/2026 19:02,14902947,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 18:25,14901956,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 18:07,14901590,FK Ransh,Meghalaya,382-Onion-S,1,384,,
20/02/2026 17:40,14900196,FK Ransh,Assam,382-Onion-S,1,400,,
20/02/2026 17:39,14900179,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 16:53,14898751,Meesho Ransh,,382-Onion-S,1,0,,
20/02/2026 16:32,14898209,FK Ransh,Maharashtra,382-Onion-S,1,370,,
20/02/2026 16:30,14898179,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 15:48,14896694,Meesho Ak Kurtis,,382-Onion-S,1,0,,
20/02/2026 14:58,14895080,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 13:51,14893049,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 13:38,14892737,Meesho AGM Fashion,,382-Onion-S,1,0,,
20/02/2026 13:34,14892612,Meesho Ivan,,382-Onion-S,1,0,,
20/02/2026 12:31,14890502,FK Ransh,Uttar Pradesh,382-Onion-S,1,391,,
20/02/2026 11:07,14888250,Meesho Ransh,,382-Onion-S,1,0,,
20/02/2026 10:30,14887189,Meesho Ak Kurtis,,382-Onion-S,1,0,,
20/02/2026 0:05,14879480,FK Ransh,Tamil Nadu,382-Onion-S,1,384,,
21/02/2026 23:02,14949769,FK Ransh,Haryana,382-Onion-M,1,400,,
21/02/2026 21:36,14946732,Meesho Ivan,,382-Onion-M,1,0,,
21/02/2026 20:11,14943454,FK Ransh,Telangana,382-Onion-M,1,391,,
21/02/2026 20:05,14943331,FK AGM old,Assam,382-Onion-M,1,379,,
21/02/2026 19:12,14941362,FK Ransh,Maharashtra,382-Onion-M,1,391,,
21/02/2026 19:02,14940963,FK Ransh,Madhya Pradesh,382-Onion-M,1,400,,
21/02/2026 18:10,14939302,Meesho Ivan,,382-Onion-M,1,0,,
21/02/2026 17:26,14937990,Meesho Ak Kurtis,,382-Onion-M,1,0,,
21/02/2026 17:15,14937677,Meesho Ivan,,382-Onion-M,1,0,,
21/02/2026 16:39,14936532,Meesho Ivan,,382-Onion-M,1,0,,
21/02/2026 16:27,14936154,Meesho AGM Fashion,,382-Onion-M,1,0,,
21/02/2026 16:08,14935368,Meesho AGM Fashion,,382-Onion-M,1,0,,
21/02/2026 15:31,14933776,Meesho Ivan,,382-Onion-M,1,0,,
21/02/2026 15:06,14932884,Meesho AGM Fashion,,382-Onion-M,1,0,,
21/02/2026 12:37,14926810,FK Ransh,Madhya Pradesh,382-Onion-M,1,386,,
21/02/2026 11:36,14924612,FK Ransh,Maharashtra,382-Onion-M,1,391,,
21/02/2026 10:59,14923064,Meesho AGM Fashion,,382-Onion-M,1,0,,
21/02/2026 10:56,14922998,Meesho Ak Kurtis,,382-Onion-M,1,0,,
21/02/2026 8:48,14918915,Meesho AGM Fashion,,382-Onion-M,1,0,,
21/02/2026 7:14,14917221,Meesho AGM Fashion,,382-Onion-M,1,0,,
21/02/2026 6:24,14916797,FK AGM old,Uttar Pradesh,382-Onion-M,1,386,,
21/02/2026 2:35,14913812,Meesho AGM Fashion,,382-Onion-M,1,0,,
21/02/2026 0:52,14912760,FK Ransh,Uttar Pradesh,382-Onion-M,1,400,,
20/02/2026 23:42,14911255,FK Ransh,Maharashtra,382-Onion-M,1,391,,
20/02/2026 23:39,14911219,FK Ransh,Uttarakhand,382-Onion-M,1,386,,
20/02/2026 22:31,14909339,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 22:25,14909207,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 21:53,14908285,FK Ransh,Arunachal Pradesh,382-Onion-M,1,400,,
20/02/2026 21:34,14907697,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 20:39,14906129,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 20:26,14905834,FK Ransh,Uttar Pradesh,382-Onion-M,1,400,,
20/02/2026 19:54,14904513,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 19:31,14903892,Meesho Ivan,,382-Onion-M,1,0,,
20/02/2026 19:29,14903886,FK Ransh,Madhya Pradesh,382-Onion-M,1,391,,
20/02/2026 18:29,14902097,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 16:02,14897155,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 15:39,14896383,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 15:02,14895113,FK Ransh,Uttar Pradesh,382-Onion-M,1,384,,
20/02/2026 14:54,14894786,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 13:08,14891937,FK Ransh,Uttarakhand,382-Onion-M,1,400,,
20/02/2026 12:35,14890595,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 12:09,14889938,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 11:54,14889539,FK Ransh,Bihar,382-Onion-M,1,384,,
20/02/2026 10:48,14887739,FK Ransh,Uttar Pradesh,382-Onion-M,1,391,,
20/02/2026 9:41,14885964,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 9:36,14885916,FK Ransh,Bihar,382-Onion-M,1,400,,
20/02/2026 8:08,14884300,Meesho AGM Fashion,,382-Onion-M,1,0,,
20/02/2026 0:47,14880219,FK Ransh,Uttar Pradesh,382-Onion-M,1,384,,
20/02/2026 0:36,14880058,Meesho AGM Fashion,,382-Onion-M,1,0,,
21/02/2026 23:26,14950551,Meesho Ak Kurtis,,382-Onion-L,1,0,,
21/02/2026 17:26,14937986,Meesho Ransh,,382-Onion-L,1,0,,
21/02/2026 16:44,14936691,Meesho AGM Fashion,,382-Onion-L,1,0,,
21/02/2026 14:58,14932517,Meesho Ak Kurtis,,382-Onion-L,1,0,,
21/02/2026 13:19,14928534,Meesho AGM Fashion,,382-Onion-L,1,0,,
21/02/2026 12:59,14927593,Meesho AGM Fashion,,382-Onion-L,1,0,,
21/02/2026 10:05,14921217,Meesho Ivan,,382-Onion-L,1,0,,
21/02/2026 8:12,14918101,Meesho AGM Fashion,,382-Onion-L,1,0,,
21/02/2026 1:01,14912881,Meesho Ak Kurtis,,382-Onion-L,1,0,,
20/02/2026 21:34,14907699,Meesho Ransh,,382-Onion-L,1,0,,
20/02/2026 19:38,14904161,FK Ransh,Gujarat,382-Onion-L,1,400,,
20/02/2026 14:32,14894132,FK Ransh,Jharkhand,382-Onion-L,1,384,,
20/02/2026 11:33,14888889,Meesho AGM Fashion,,382-Onion-L,1,0,,
20/02/2026 7:49,14884019,Meesho Ivan,,382-Onion-L,1,0,,
21/02/2026 3:05,14914000,FK Ransh,Uttar Pradesh,381-Maroon-XL,1,330,,
20/02/2026 10:28,14887155,Meesho Ransh,,381-Maroon-XL,1,0,,
21/02/2026 10:52,14922770,Meesho Ak Kurtis,,381-Maroon-S,1,0,,
20/02/2026 13:12,14891993,Meesho AGM Fashion,,381-Maroon-S,1,0,,
21/02/2026 23:55,14951257,Meesho Ransh,,379-White-XL,1,0,,
21/02/2026 19:47,14942632,Meesho Ransh,,379-White-XL,1,0,,
21/02/2026 18:32,14940005,Meesho Ak Kurtis,,379-White-XL,1,0,,
21/02/2026 15:11,14932998,Meesho Ivan,,379-White-XL,1,0,,
21/02/2026 14:51,14932131,Meesho Ak Kurtis,,379-White-XL,1,0,,
21/02/2026 14:16,14930884,Meesho Ransh,,379-White-XL,1,0,,
21/02/2026 14:11,14930616,Meesho Ivan,,379-White-XL,1,0,,
21/02/2026 13:47,14929740,Meesho Ransh,,379-White-XL,1,0,,
21/02/2026 11:16,14923705,Meesho Ak Kurtis,,379-White-XL,1,0,,
21/02/2026 10:58,14923041,Meesho Ivan,,379-White-XL,1,0,,
21/02/2026 10:01,14921012,Meesho Ransh,,379-White-XL,1,0,,
21/02/2026 2:23,14913712,Meesho Ransh,,379-White-XL,1,0,,
21/02/2026 0:33,14912741,Amz AGM,UTTAR PRADESH,379-White-XL,1,315,,
21/02/2026 0:18,14912119,Meesho Ivan,,379-White-XL,1,0,,
20/02/2026 22:31,14909340,Meesho Ransh,,379-White-XL,1,0,,
20/02/2026 19:17,14903557,Meesho Ak Kurtis,,379-White-XL,1,0,,
20/02/2026 15:53,14896777,Meesho Ivan,,379-White-XL,1,0,,
20/02/2026 13:57,14893244,Meesho Ak Kurtis,,379-White-XL,1,0,,
20/02/2026 12:35,14890680,Meesho AGM Fashion,,379-White-XL,1,0,,
20/02/2026 11:46,14889353,Meesho Ransh,,379-White-XL,1,0,,
20/02/2026 11:31,14888857,Meesho Ak Kurtis,,379-White-XL,1,0,,
20/02/2026 9:50,14886174,Meesho Ransh,,379-White-XL,1,0,,
21/02/2026 23:08,14949959,Meesho Ak Kurtis,,379-White-S,1,0,,
21/02/2026 23:02,14949679,Meesho Ransh,,379-White-S,1,0,,
21/02/2026 22:28,14948584,FK AGM old,Chhattisgarh,379-White-S,1,286,,
21/02/2026 20:32,14944262,FK AGM old,Maharashtra,379-White-S,1,298,,
21/02/2026 19:50,14942690,Meesho Ak Kurtis,,379-White-S,1,0,,
